ID,Image_link,link_anime,Title,SubTitle,Description,Tập mới,Tập mới nhất,Lịch chiếu,Thể loại,Đạo diễn,Quốc gia,Thời lượng
1156,https://animevui.org/uploads/tensei-shitara-slime-datta-ken-movie-guren-no-kizuna-hen-a4487_1732440344.webp,https://animevui.org/thong-tin-phim/tensei-shitara-slime-datta-ken-movie-guren-no-kizuna-hen-hd482934,Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen,"Chuyển sinh thành Slime Movie, That Time I Got Reincarnated as a Slime: The Movie - Scarlet Bond, TenSura, That Time I Got Reincarnated as a Slime Movie",Phần Movie của Tensei shitara Slime Datta Ken.,Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,"Magic, Demons",Đạo diễn: Kikuchi Yasuhito,Quốc gia: Nhật Bản,108 Phút
1157,https://animevui.org/uploads/tensui-no-sakuna-hime-a5330_1732071089.webp,https://animevui.org/thong-tin-phim/tensui-no-sakuna-hime-hd482934,Tensui no Sakuna-hime,Sakuna: Of Rice and Ruin,"Có một đất nước xa tít ở phía Tây. Từ thời cổ đại, mảnh đất này... Người ta tin rằng thế giới được chia làm hai nửa là trần gian và Thiên giới. Câu chuyện xoay quanh công chúa Sakuna, cô bị đày xuống một hòn đảo bị quỷ chiếm đóng cùng với Tama - linh thú của mình và một nhóm nhỏ người phàm. Nguyên do là những con người này vô tình xâm nhập vào Thiên giới, nơi các vị thần cư ngụ, gây ra hỗn loạn trong lúc Sakuna cố ngăn cản họ. Vì chưa thể đưa những người phàm trở về ngay lập tức, nữ thần tối cao Kamuhitsuki giao cho Sakuna nhiệm vụ chăm sóc họ. Đồng thời, cô phải quét sạch lũ quái vật trên đảo trước khi có thể đưa những con người trở về thế giới của họ.","Tập 13_END, Tập 12, Tập 11",Phim đang chiếu / Cập Nhật Tập 13 VietSub,Đang cập nhật...,"Action, Anime mới",Đạo diễn: Yoshihara Masayuki,Quốc gia: Nhật Bản,13/13
1158,https://animevui.org/uploads/teogonia-a5627_1744345078.webp,https://animevui.org/thong-tin-phim/teogonia-hd482934,Teogonia,Teogonia,"Trong một thế giới loạn lạc bởi chiến tranh giữa loài người và các bộ tộc á nhân, Kai – một cậu bé bình thường ở làng Rag – ngày ngày chiến đấu để bảo vệ quê hương. Giữa những trận chiến khốc liệt, cậu bất ngờ nhớ lại ký ức về một thế giới hiện đại mà mình chưa từng sống. Từ đó, Kai bị cuốn vào những biến cố lớn, bắt đầu hành trình trưởng thành giữa một thế giới đầy thử thách và hiểm nguy.","Tập 12, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Anime mới, Anime bộ, Fantasy, Adventure, Action",Đạo diễn: Mori Kunihiro,Quốc gia: Nhật Bản,12/12
1159,https://animevui.org/uploads/code-geass-dakkan-no-roze-a5326_1732161667.webp,https://animevui.org/thong-tin-phim/terminator-0-hd482934,Terminator 0,Terminator Zero,"2022: Một cuộc chiến tranh trong tương lai đã diễn ra trong nhiều thập kỷ giữa một số ít người sống sót và một đội quân máy móc vô tận. 1997: AI được gọi là Skynet đã có được nhận thức về bản thân và bắt đầu cuộc chiến chống lại loài người.Mắc kẹt giữa tương lai và quá khứ này là một người lính được gửi ngược thời gian để thay đổi số phận của loài người. Cô đến vào năm 1997 để bảo vệ một nhà khoa học tên là Malcolm Lee, người đang làm việc để khởi động một hệ thống AI mới được thiết kế để cạnh tranh với cuộc tấn công sắp xảy ra của Skynet vào loài người. Khi Malcolm điều hướng sự phức tạp về mặt đạo đức của sáng tạo của mình, anh ta bị một sát thủ không ngừng nghỉ từ tương lai truy đuổi, điều này mãi mãi thay đổi số phận của ba đứa con của anh ta.","Tập 08_END, Tập 07, Tập 06",Phim đang chiếu / Cập Nhật Tập 8 VietSub,Đang cập nhật...,"Action, Anime mới",Đạo diễn: Đang cập nhật...,Quốc gia: Nhật Bản,08/08
1160,https://animevui.org/uploads/terra-formars-bugs-2-hen-i3-a2550_1735065638.webp,https://animevui.org/thong-tin-phim/terra-formars-bugs-2-hen-hd482934,Terra Formars: Bugs 2-hen,"Terra Formars: Bugs2 2599, TERRAFORMARS OVA","Năm XXX dân số bùng nổ quá nhanh dẫn tới diện tích đất sống không thể cung ứng đủ, trước tình hình đó con người phải tìm vùng đất mới ngoài vũ trụ và đó là…Sao hỏa. Để biến sao hỏa thành trái đất v2, loài người đã mang rêu và gián lên sao hỏa để rồi thảm họa không ngờ tới đã xuất hiện ứng với câu “sống dai như gián”. Mời xem để biết chi tiết.","Tập 02, Tập 01",Phim đang chiếu / Cập Nhật Tập 2 VietSub,Đang cập nhật...,space,Đạo diễn:,Quốc gia: Nhật Bản,2/2
1161,https://animevui.org/uploads/terra-formars-revenge-i4-a2549_1735065635.webp,https://animevui.org/thong-tin-phim/terra-formars-revenge-hd482934,Terra Formars Revenge,"Terra Formars 2nd Season, Terraformars 2",SS2 của   Terra Formars,"Tập 13, Tập 12, Tập 11",Phim đang chiếu / Cập Nhật Tập 13 VietSub,Đang cập nhật...,space,Đạo diễn: Fukuda Michio,Quốc gia: Nhật Bản,13/13
1162,https://animevui.org/uploads/thai-co-chien-hon-a5636_1745647582.webp,https://animevui.org/thong-tin-phim/thai-co-chien-hon-hd482934,Thái Cổ Chiến Hồn,"Ancient War Soul, Taigu Zhan Hun","Võ Đế một thời bị kẻ xấu hại nên đã bỏ mạng. Vạn năm sau trùng sinh vào một thiếu niên tên Tần Phong, một thiếu niên bình thường nhưng lại có số mệnh gian truân nghiệt ngã. Thức tỉnh thần hồn vô thượng, tu luyện võ đạo vô thượng. Sóng gió ập tới, hắn trai tài cùng vô số thiên kiêu. Một thời gian sau Tần Phong trở thành một huyền thoại anh hùng, chư thiên vạn giới đều phải run rẩy vì sợ trở lại của hắn.","Tập 40, Tập 39, Tập 38",Phim đang chiếu / Cập Nhật Tập 40 VietSub,10h Thứ 2 Và Thứ 6 Hàng Tuần,"Anime mới, Anime bộ, Fantasy, Adventure, Action",Đạo diễn: Đang cập nhật...,Quốc gia: Trung Quốc,40/40
1163,https://animevui.org/uploads/thai-co-tinh-than-quyet-a5220_1732090807.webp,https://animevui.org/thong-tin-phim/thai-co-tinh-than-quyet-hd482934,Thái Cổ Tinh Thần Quyết,Tai Gu Xing Shen Jue,"Trần Tinh là thiếu chủ của gia tộc Trần ở thành Đông Dương, được bổ nhiệm làm gia chủ, thực hiện một kế hoạch đen tối để chiếm đoạt tổ chức. Trần Tinh bị đẩy ra khỏi vị trí của mình, và gia đình Trần trở nên bất ổn. Không chết trong đại hạn mà vô tình được công pháp thất truyển Thái Cổ tinh Thần Quyết trở lên mạnh mẽ. Sử dụng sức mạnh của mình anh vạch trần kế hoạch đen tối và sự thật đằng sau sự thay đổi của gia định. Câu chuyện xoay quanh cuộc chiến giữa Trần Tình và Trần Thịnh.","Tập 40, Tập 39, Tập 38",Phim đang chiếu / Cập Nhật Tập 40 VietSub,Đang cập nhật...,"Cartoon, Anime mới",Đạo diễn:,Quốc gia: Trung Quốc,40/??
1164,https://animevui.org/uploads/thai-nhat-kiem-tien-truyen-a5112_1732090807.webp,https://animevui.org/thong-tin-phim/thai-nhat-kiem-tien-truyen-hd482934,Thái Nhất Kiếm Tiên Truyện,Tai Yi Jian Xian Chuan,"Đại lục Cửu Châu, tiên đạo hưng thịnh, người đời đều lấy việc gia nhập Tiên môn làm vinh dự. Song, vết nứt không gian đột nhiên xuất hiện, bắt đầu có Ma tộc dị giới lén lút lẻn vào Tiên môn Cửu Châu. Sau khi xâm nhập vào các Tiên môn lớn, Ma tộc lên kế hoạch dần dần chiếm lấy quyền cai quản Tiên môn, mưu đồ lật đổ đại lục Cửu Châu. Kiếm tiên Mục Huân cùng các đạo hữu ngăn cản Ma tộc xâm phạm, nhưng lại bất hạnh trúng bẫy của bọn chúng, bị hiểu lầm thành phản đồ của Tiên môn.  Để tìm thời cơ, tìm manh mối về việc Ma tộc ẩn núp, Mục Huân quyết định mai danh ẩn tích, đồng thời giao đứa con trai duy nhất của mình là Đông Phương Hạo cho tộc nhân của thê tử nuôi dưỡng. Đông Phương Hạo có huyết mạch Đế tộc nhưng linh căn lại không hiện, nên vẫn luôn bị người trong tộc coi là kẻ vô dụng, chịu đủ mọi tủi nhục; vốn là con cháu của Kiếm tiên, nhưng vì cha bị Ma tộc hãm hại mà đường đời trở nên gập ghềnh hơn bất cứ ai. Vào thời khắc nguy cấp, dựa vào sự cố gắng không ngừng, Đông Phương Hạo luôn tìm ra cách hóa nguy thành an, bước từng bước trên con đường chính đạo, tu lên thành tiên.  Bí cảnh Thái Sơ, vương đô Chiêu Võ, chàng luôn dũng cảm đứng ra, nhiều lần cứu giúp bằng hữu khỏi nguy nan. Đồng thời, chàng cũng chưa từng quên việc phải đi tìm kiếm người cha mất tích của mình. Thuần hóa giao long, tranh Tiên phách, tu vi không ngừng nâng cao, Đông Phương Hạo quyết chí phải tìm được cha về, đồng thời xây dựng chỉnh đốn lại các Tiên môn lớn, đuổi Ma tộc ra khỏi đại lục Cửu Châu.","Tập 20, Tập 19, Tập 18",Phim đang chiếu / Cập Nhật Tập 20 VietSub,Đang cập nhật...,"Cartoon, Anime mới",Đạo diễn:,Quốc gia: Trung Quốc,20/20
1165,https://animevui.org/uploads/tham-tu-conan-movie-1-qua-bom-choc-troi-a607_1735027174.webp,https://animevui.org/thong-tin-phim/tham-tu-conan-movie-1-qua-bom-choc-troi-hd482934,Thám Tử Conan Movie 1: Quả Bom Chọc Trời,"Case Closed The Movie: The Time Bombed Skyscraper, Meitantei Conan: Tokei Jikake no Matenrou, Detective Conan Movie 01: The Timed Skyscraper","Cuối tháng 4, Shinichi nhận được thiệp mời đến dự tiệc trà của kiến trúc sư Moriya Teiji. Vì đang sống dưới thân phận Conan nên Shinichi đã gọi điện nhờ Ran (cùng thám tử Mori và tất nhiên là có cả chính Conan nữa) thay mình đến dự tiệc. Ran đồng ý nhưng kèm theo 1 điều kiện là Shinichi phải đi xem phim “Truyền thuyết về sợi chỉ đỏ” với Ran vào tối ngày 3/5 tại cao ốc Beika City. Ngày 3/5: Ran ra khỏi nhà sớm. Còn Conan đến nhà tiến sĩ Agasa. Lúc này trên TV đưa tin về vụ phóng hỏa hàng loạt các dinh thự và tin công ty thuốc nổ Toyo bị mất 1 lượng thuốc nổ dẻo lớn. Ngay sau khi nghe tin tức thời sự đó thì có 1 cú điện thoại gọi đến đòi gặp Shinichi. Hắn tự xưng là kẻ đánh cắp số thuốc nổ và thách thức Shinichi tìm và phá được các quả bom hắn gài ở công viên Ryouky, ở quảng trường trước ga điện Beika và trên các tuyến tàu điện chạy quanh trung tâm Tokyo… Kẻ phóng hỏa hàng loạt là ai? Kẻ gài bom bí ẩn là ai? Có thù oán gì với Shinichi? Trước kia, Shinichi đã từng phá 1 vụ án về cha con thị trưởng Okamoto tại thành phố Nishitama gây xôn xao dư luận. Liệu chuyện đó có phải là động cơ không? Sau đó, Shinichi đã khám phá ra điểm chung cho toàn bộ sự việc và vạch trần chân tướng hung thủ. Những tưởng là tra còng số 8 vào tay hắn thì mọi việc sẽ êm xuôi. Nhưng không, “pháo hoa” khổng lồ nhất đã được hắn đặc biệt dành tặng Shinichi - hắn đã gài bom ở cao ốc Beika City - nơi mà Ran đang đứng chờ Shinichi. Conan vội vã chạy đi tìm Ran, nhưng do sức ép của những vụ nổ đã làm cánh cửa dẫn tới chỗ Ran bị kẹt khiến Conan không thể vào được, do đó Conan đành giả giọng Shinichi hướng dẫn Ran tháo bom. Tuy nhiên trò chơi của tên hung thủ độc ác không đơn giản. Vẫn còn 2 sợi dây cuối cùng: Xanh và Đỏ. Ran sẽ lựa chọn cắt sợi dây nào? Có nguyên nhân gì đằng sau quyết định ấy không?",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,Police,Đạo diễn:,Quốc gia: Nhật Bản,1 giờ 34 phút
1166,https://animevui.org/uploads/tham-tu-conan-movie-12-su-so-hai-bat-ngo-a643_1735143526.webp,https://animevui.org/thong-tin-phim/tham-tu-conan-movie-12-su-so-hai-bat-ngo-hd482934,Thám Tử Conan Movie 12: Sự Sợ Hãi Bất Ngờ,"Meitantei Conan: Senritsu no Gakufu [Full Score], Detective Conan 2008, Detective Conan movie 12, Detective Conan Movie 12: Full Score of Fear",Một vụ giết người hàng loạt xảy ra với nhiều cách thức. Tất cả nạn nhân đều là sinh viên của Học viên âm nhạc Doumoto và do 1 nhạc công piano nổi tiếng dạy và Conan và mọi người được mời đến tham gia buổi biểu diễn đầu tiên của nhà hát Doumoto. Sự hấp dẫn lớn nhất của buổi hòa tấu là cây đàn nổi tiếng thế giới Viôlông Xtract (Stradivarius) và khả năng đặc biệt của người ca sĩ có khả năng nghe hoàn hảo. Và câu chuyện cứ thế tiếp diễn...,Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,Police,Đạo diễn:,Quốc gia: Nhật Bản,1 giờ 56 phút
1167,https://animevui.org/uploads/tham-tu-conan-movie-13-truy-lung-to-chuc-ao-den-a645_1735143524.webp,https://animevui.org/thong-tin-phim/tham-tu-conan-movie-13-truy-lung-to-chuc-ao-den-hd482934,Thám Tử Conan Movie 13: Truy Lùng Tổ Chức Áo Đen,"Detective Conan: The Jet Black Chaser, Meitantei Conan: Shikkoku no Chaser, Detective Conan Movie 13,Detective Conan Movie 13: The Raven Chaser","Một thành viên của tổ chức Áo đen, Irish quyết định tìm hiểu sự thật về chuyện ""Shinichi biến đổi thành Conan"". Sự phát hiện này đã đặt những người thân xung quanh anh ta vào tình thế nguy hiểm. Gin và những thành viên còn lại của tổ chức Áo đen bắt đầu lên kế hoạch trừ khử Shinichi và những người bạn của cậu ấy.",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,Police,Đạo diễn:,Quốc gia: Nhật Bản,1 giờ 51 phút
1168,https://animevui.org/uploads/tham-tu-conan-movie-14-con-tau-bi-danh-cap-tren-bau-troi-a648_1735143523.webp,https://animevui.org/thong-tin-phim/tham-tu-conan-movie-14-con-tau-bi-danh-cap-tren-bau-troi-hd482934,Thám Tử Conan Movie 14: Con Tàu Bị Đánh Cắp Trên Bầu Trời,"Meitantei Conan Tenkuu no Lost Ship, Detective Conan Movie 14: The Lost Ship in the Sky","Sở cảnh sát nhận được thông tin về một vụ nổ ở Viện vi sinh học Tokyo thuộc thành phố Tokyo Nishitama do một nhóm khủng bố mang tên Akai Shamu-Neko (Mèo Xiêm Đỏ), và có thể chúng đã lấy đi một loại virus vô cùng nguy hiểm. Trong khi đó, để truy bắt Kid, bác của Sonoko, Suzuki Jirokichi, đã sắp đặt một khí cầu lớn mang tên Bell 3, trên đó có chứa viên đá quý ""Thiếu nữ bầu trời"". Nhóm Mori Kogoro và Đội Thám tử nhí cũng được mời tham gia chuyến bay đến Osaka này...",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,Police,Đạo diễn: Suwa Michihiko,Quốc gia: Nhật Bản,1 giờ 42 phút
1169,https://animevui.org/uploads/tham-tu-conan-movie-2-muc-tieu-thu-14-a608_1735027172.webp,https://animevui.org/thong-tin-phim/tham-tu-conan-movie-2-muc-tieu-thu-14-hd482934,Thám Tử Conan Movie 2: Mục Tiêu Thứ 14,"Case Closed: The Fourteenth Target, Meitantei Conan: Jyuuyonbanme no Target,Detective Conan Movie 02: The Fourteenth Target","Ran có một cơn ác mộng về mẹ mình chết, nhưng bắt đầu nhớ những gì thực sự đã xảy ra liên quan đến bản thân mình, mẹ cô và cha cô từ 10 năm trước đây. Trong khi đó, những người đang bị thương bởi một thủ phạm nhất định. Conan sớm nhận ra rằng những người này đều có một số loại mối quan hệ để Mouri, và tất cả chúng đều có một số trong tên của họ tương ứng với một thẻ chơi và đã được nhắm mục tiêu theo thứ tự, từ vua xuống ace. Cảnh sát nhanh chóng quyết định rằng một đại lý thẻ giết người vừa mới ra tù và muốn trả thù Mouri là đằng sau nó. Tuy nhiên, như chấn thương trở thành vụ giết người và nó là một cuộc đua để dự đoán ai là nạn nhân tiếp theo sẽ được, Conan nhanh chóng nhận ra rằng sự thật là một cái gì đó hoàn toàn khác nhau, trong khi học về các sự cố từ 10 năm trước đây trong quá trình này.",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,Police,Đạo diễn: Cook Justin,Quốc gia: Nhật Bản,1 giờ 39 phút
1170,https://animevui.org/uploads/tham-tu-conan-movie-22-ke-hanh-phap-zero-a3299_1735027148.webp,https://animevui.org/thong-tin-phim/tham-tu-conan-movie-22-ke-hanh-phap-zero-hd482934,THÁM TỬ CONAN MOVIE 22: KẺ HÀNH PHÁP ZERO,"Meitantei Conan: Zero no Shikkounin, Detective Conan Movie 22: Zero's Executioner, THÁM TỬ CONAN MOVIE 22: KẺ HÀNH PHÁP ZERO, Detective Conan Movie 22: Zero The Enforcer","Conan Movie 22 xoay quanh nhân vật Tooru ""Zero"" Amuro và nghi vấn cảnh sát trưởng Kuroda là một trong những thành phần của tổ chức áo đen.""Edge of Ocean"", một cơ sở mới của Vịnh Tokyo sẽ là nơi tổ chức Hội nghị Thượng đỉnh Tokyo. Hội nghị sẽ được tổ chức vào ngày 1/5 và có tới 22.000 cảnh sát được huy động, nhưng một vụ nổ bom cực lớn đột ngột xảy ra tại cơ sở siêu hoành tráng này! Tại nơi đó, vào lúc xảy ra vụ việc, lại nhìn thấy bóng dáng của Amuro Tooru thuộc tổ chức bí mật của Cảnh sát Quốc gia với bí danh là ""Zero"" đang điều khiển các cảnh sát an ninh trên toàn quốc. Tại hiện trường, cảnh sát đã phát hiện dấu vân tay của Mori Kogoro và ông bị bắt. Để chứng minh ông Mori vô tội, Conan đã bắt tay vào điều tra nhưng liên tục bị ""kẻ 3 mặt"" Amuro cản đường.",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,Police,Đạo diễn: Tachikawa Yuzuru,Quốc gia: Nhật Bản,Full
1171,https://animevui.org/uploads/tham-tu-conan-movie-5-nhung-giay-cuoi-cung-toi-thien-duong-a631_1735143537.webp,https://animevui.org/thong-tin-phim/tham-tu-conan-movie-5-nhung-giay-cuoi-cung-toi-thien-duong-hd482934,Thám Tử Conan Movie 5: Những Giây Cuối Cùng Tới Thiên Đường,"Case Closed Movie 5: Countdown to Heaven, Meitantei Conan: Tengoku e no Count Down","Conan , Haibara cùng đội thám tử nhí được dịp ghé thăm tòa tháp đôi Nishitamashi cao nhất Nhật Bản. Họ đã chứng kiến 3 vụ án mạng và thủ phạm đều để lại một chiếc tách sake. Đồng thời sự xuất hiện bọn áo đen là Gin và Vodka chúng đã phát hiện ra dấu vết của Sherry ( Haibara Ai ) và đặt bom trong tòa tháp đôi để xóa sạch dữ liệu liên quan đến tổ chức áo đen và thủ tiêu Sherry (Haibara Ai). Haibara và đội thám tử nhí bị mắc kẹt trong tòa tháp đôi cùng với những quả bom đang nổ chậm và Conan sẽ làm gì để giúp Haibara và đội thám tử nhí thoát ra khỏi đây ? Hung thủ đằng sau 3 vụ án mạng là ai ?",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,Police,Đạo diễn:,Quốc gia: Nhật Bản,1 giờ 40 phút
1172,https://animevui.org/uploads/tham-tu-conan-movie-9-am-muu-tren-bien-a637_1735143530.webp,https://animevui.org/thong-tin-phim/tham-tu-conan-movie-9-am-muu-tren-bien-hd482934,Thám Tử Conan Movie 9: Âm Mưu Trên Biển,"Meitantei Conan: Suihei Senjou no Sutoratejii, Detective Conan - Strategy Above the Depths, Detective Conan Movie 09: Strategy Above the Depths","15 năm trước, có một con tàu du ngoạn tên ""Yashiromaru"", được đóng bởi tập đoàn Yashiro, bị đắm khi đang thả buồm. Hiện tại, có một con tàu mới, tên là ""Saint Aphrodite"", cũng được đóng bởi tập đoàn Yashiro. Conan, Ran , Sonoko , ông Mouri cùng nhóm thám tử nhí... là những vị khách mời trên con tàu này. Tưởng chừng như họ có một chuyến du ngoạn trên biển đầy thú vị thì những vụ án mạng đã xảy ra trên con tàu này. Hung thủ là ai ? Mục đích của hắn là gì ? Conan và nhóm thám tử nhí sẽ làm gì để lật mặt được tên hung thủ này ?",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,Police,Đạo diễn: Suwa Michihiko,Quốc gia: Nhật Bản,1 giờ 50 phút
1173,https://animevui.org/uploads/tantei-wa-mou-shindeiru-2nd-season-a4659_1732443404.webp,https://animevui.org/thong-tin-phim/tham-tu-da-chet-mua-2-hd482934,Thám Tử Đã Chết Mùa 2,"Thám Tử Đã Chết SS2, Tantei wa Mou, Shindeiru. 2nd Season, The Detective is Already Dead Season 2, La detective está muerta., Tanmoshi","Mùa 2 của Tantei wa Mou, Shindeiru.",Đang cập nhật...,Đang cập nhật...,Đang cập nhật...,"Anime sắp chiếu, Romance, Drama, Comedy, Mystery",Đạo diễn:,Quốc gia: Nhật Bản,PV/??
1174,https://animevui.org/uploads/fugou-keiji-balanceunlimited-a3686_1732442758.webp,https://animevui.org/thong-tin-phim/tham-tu-dai-gia-fugou-keiji-balanceunlimited-hd482934,Thám Tử Đại Gia - Fugou Keiji: Balance:Unlimited,The Millionaire Detective – Balance: UNLIMITED,"Câu chuyện kể về Daisuke Kanbe một chàng trai vô cùng giàu có, người mạnh dạn giải quyết các vụ án theo những cách khác thường. Nội dung phim sẽ chuyển bối cảnh vào thời hiện đại. Kanbe được giao cho “Đơn vị đặc nhiệm tội phạm hiện đại” – một đơn vị được tạo ra để giữ cho các sĩ quan có vấn đề tránh xa những người khác. Ở đó, Kanbe trở thành đối tác với Katou.","Tập 11_END, Tập 10, Tập 09",Phim đang chiếu / Cập Nhật Tập 11 VietSub,Đang cập nhật...,Police,Đạo diễn: Itou Tomohiko,Quốc gia: Nhật Bản,11/11
1175,https://animevui.org/uploads/tham-tu-lung-danh-conan-15-phut-tinh-lang-a649_1735143522.webp,https://animevui.org/thong-tin-phim/tham-tu-lung-danh-conan-15-phut-tinh-lang-hd482934,Thám tử lừng danh Conan: 15 phút tĩnh lặng,"Meitantei Conan: Chinmoku no Quarter, Detective Conan Movie 15: Quarter of Silence","""Ngươi sẽ bị trừng phạt vì 4 năm ngạo mạn của mình..."" Thống đốc của Tokyo nhận được một lá thư đe dọa ngay sau lần tái đắc cử của mình.Ngày hôm sau,ông ta được tìm thấy trong một vụ tai nạn kinh hoàng,một vụ nổ trong hệ thống đường tàu điện ngầm mới được đưa vào vận hành.Conan cùng các bạn của mình ngay lập tức vừa đến Nigata để hỗ trợ cảnh sát điều tra vụ án. Ngay khi Conan vừa bắt đầu công chuyện điều tra,thì người ta lại tìm thấy có một người hôn mê bất tỉnh trong trận nở tuyết vừa nhiều năm mới tỉnh lại và không nhớ nổi những sự chuyện trước đó.Liệu có mối liên hệ nào giữa vụ nổ đường tài điện ngầm và kẻ mới được tìm thấy?",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,Police,Đạo diễn:,Quốc gia: Nhật Bản,1 giờ 49 phút
1176,https://animevui.org/uploads/detective-conan-movie-26-kurogane-no-submarine-a4871_1732442022.webp,https://animevui.org/thong-tin-phim/tham-tu-lung-danh-conan-26-tau-ngam-sat-mau-den-hd482934,Thám Tử Lừng Danh Conan 26: Tàu Ngầm Sắt Màu Đen,"Detective Conan Movie 26: Kurogane no Submarine, Meitantei Conan: Kurogane no Submarine","“Chiếc hộp đen (Black Box) tuyệt đối không được chạm đến. Thời khắc nó được mở ra, quá khứ bị phong ấn sẽ nổi lên trên mặt biển” Nhằm kết nối các camera an ninh thuộc sở hữu của cảnh sát trên khắp thế giới, một cơ sở hàng hải đã được xây dựng ở vùng biển gần Hachijojima, Tokyo mang tên Pacific Buoy. Để chuẩn bị đi vào vận hành chính thức, các kỹ sư từ khắp nơi trên thế giới đã tập hợp lại để kết nối với mạng lưới Europol do tổ chức cảnh sát châu Âu quản lý. Tại đây cũng đang tiến hành thử nghiệm một ""công nghệ mới"" áp dụng hệ thống nhận dạng khuôn mặt. Mặt khác, khi cùng Đội thám tử nhí đã đến Hachijojima để đi xem cá voi theo lời mời của Sonoko, Conan đã nhận được một cuộc điện thoại từ Okiya Subaru (Akai Shuichi), nói rằng một nhân viên Europol đã bị Gin giê't ở Đức. Vì cảm thấy bất an, Conan đã thâm nhập vào cơ sở ""Pacific Buoy"" bằng cách lẻn vào con tàu tuần tra chở Kuroda Hyoe và các thành viên của Sở cảnh sát Tokyo đang hướng tới bảo vệ nơi này. Và ngay trong cơ sở đang đều đặn cho công tác chuẩn bị để đưa hệ thống vào hoạt động này đã xảy ra sự cố một nữ kỹ sư bị bắt cóc bởi tổ chức áo đen...! Không chỉ vậy, chiếc USB có lưu giữ thông tin mà cô ấy mang trong người cũng đã rơi vào tay tổ chức... Âm thanh trục xoắn của máy gầm gừ đầy ghê rợn trong lòng biển. Và ở Hachijojima, một bóng đen cũng đang lén lút tiến lại gần Haibara...","Tập Lồng tiếng, Tập Full",Phim đang chiếu / Cập Nhật Tập Lồng tiếng VietSub,Đang cập nhật...,"Anime mới, Police",Đạo diễn: Tachikawa Yuzuru,Quốc gia: Nhật Bản,150 phút
1177,https://animevui.org/uploads/tham-tu-lung-danh-conan-ban-tinh-ca-mau-do-tham-a657_1735027155.webp,https://animevui.org/thong-tin-phim/tham-tu-lung-danh-conan-ban-tinh-ca-mau-do-tham-hd482934,Thám tử lừng danh Conan: Bản tình ca màu đỏ thẫm,"Detective Conan Movie 21: Karakurenai no Love Lette,Detective Conan Movie 21: The Crimson Love Letter","Movie 21 Giới thiệu Heiji, Kazuha, và nhân vật mới Momiji.",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,Police,Đạo diễn:,Quốc gia: Nhật Bản,120 phút
